cod_ibge_7,uf,regiao,cod_uf,cod_municipio,nome_municipio,nome_municipio_norm,populacao_estimada_int,porte_municipio,observacao
4313805,RS,Sul,43,13805,Palmitinho,palmitinho,8042,muito_pequeno_ate_10k,
4313904,RS,Sul,43,13904,Panambi,panambi,45102,pequeno_10k_50k,
4313953,RS,Sul,43,13953,Pantano Grande,pantano grande,10443,pequeno_10k_50k,
4314001,RS,Sul,43,14001,Paraí,parai,7362,muito_pequeno_ate_10k,
4314027,RS,Sul,43,14027,Paraíso do Sul,paraiso do sul,6627,muito_pequeno_ate_10k,
4314035,RS,Sul,43,14035,Pareci Novo,pareci novo,4441,muito_pequeno_ate_10k,
4314050,RS,Sul,43,14050,Parobé,parobe,53569,medio_50k_100k,
4314068,RS,Sul,43,14068,Passa Sete,passa sete,4024,muito_pequeno_ate_10k,
4314076,RS,Sul,43,14076,Passo do Sobrado,passo do sobrado,6155,muito_pequeno_ate_10k,
4314100,RS,Sul,43,14100,Passo Fundo,passo fundo,214811,grande_acima_100k,
4314134,RS,Sul,43,14134,Paulo Bento,paulo bento,2188,muito_pequeno_ate_10k,
4314159,RS,Sul,43,14159,Paverama,paverama,8146,muito_pequeno_ate_10k,
4314175,RS,Sul,43,14175,Pedras Altas,pedras altas,2099,muito_pequeno_ate_10k,
4314209,RS,Sul,43,14209,Pedro Osório,pedro osorio,7631,muito_pequeno_ate_10k,
4314308,RS,Sul,43,14308,Pejuçara,pejucara,3817,muito_pequeno_ate_10k,
4314407,RS,Sul,43,14407,Pelotas,pelotas,336150,grande_acima_100k,
4314423,RS,Sul,43,14423,Picada Café,picada cafe,5473,muito_pequeno_ate_10k,
4314456,RS,Sul,43,14456,Pinhal,pinhal,3039,muito_pequeno_ate_10k,
4314464,RS,Sul,43,14464,Pinhal da Serra,pinhal da serra,2300,muito_pequeno_ate_10k,
4314472,RS,Sul,43,14472,Pinhal Grande,pinhal grande,3861,muito_pequeno_ate_10k,
4314498,RS,Sul,43,14498,Pinheirinho do Vale,pinheirinho do vale,4638,muito_pequeno_ate_10k,
4314506,RS,Sul,43,14506,Pinheiro Machado,pinheiro machado,11395,pequeno_10k_50k,
4314548,RS,Sul,43,14548,Pinto Bandeira,pinto bandeira,2785,muito_pequeno_ate_10k,
4314555,RS,Sul,43,14555,Pirapó,pirapo,2255,muito_pequeno_ate_10k,
4314605,RS,Sul,43,14605,Piratini,piratini,17770,pequeno_10k_50k,
4314704,RS,Sul,43,14704,Planalto,planalto,10624,pequeno_10k_50k,
4314753,RS,Sul,43,14753,Poço das Antas,poco das antas,2224,muito_pequeno_ate_10k,
4314779,RS,Sul,43,14779,Pontão,pontao,3345,muito_pequeno_ate_10k,
4314787,RS,Sul,43,14787,Ponte Preta,ponte preta,1602,muito_pequeno_ate_10k,
4314803,RS,Sul,43,14803,Portão,portao,35273,pequeno_10k_50k,
4314902,RS,Sul,43,14902,Porto Alegre,porto alegre,1388794,grande_acima_100k,
4315008,RS,Sul,43,15008,Porto Lucena,porto lucena,4414,muito_pequeno_ate_10k,
4315057,RS,Sul,43,15057,Porto Mauá,porto maua,2173,muito_pequeno_ate_10k,
4315073,RS,Sul,43,15073,Porto Vera Cruz,porto vera cruz,1582,muito_pequeno_ate_10k,
4315107,RS,Sul,43,15107,Porto Xavier,porto xavier,10127,pequeno_10k_50k,
4315131,RS,Sul,43,15131,Pouso Novo,pouso novo,1771,muito_pequeno_ate_10k,
4315149,RS,Sul,43,15149,Presidente Lucena,presidente lucena,3166,muito_pequeno_ate_10k,
4315156,RS,Sul,43,15156,Progresso,progresso,5423,muito_pequeno_ate_10k,
4315172,RS,Sul,43,15172,Protásio Alves,protasio alves,2070,muito_pequeno_ate_10k,
4315206,RS,Sul,43,15206,Putinga,putinga,3809,muito_pequeno_ate_10k,
4315305,RS,Sul,43,15305,Quaraí,quarai,23995,pequeno_10k_50k,
4315313,RS,Sul,43,15313,Quatro Irmãos,quatro irmaos,1577,muito_pequeno_ate_10k,
4315321,RS,Sul,43,15321,Quevedos,quevedos,2553,muito_pequeno_ate_10k,
4315354,RS,Sul,43,15354,Quinze de Novembro,quinze de novembro,4003,muito_pequeno_ate_10k,
4315404,RS,Sul,43,15404,Redentora,redentora,9931,muito_pequeno_ate_10k,
4315453,RS,Sul,43,15453,Relvado,relvado,1826,muito_pequeno_ate_10k,
4315503,RS,Sul,43,15503,Restinga Sêca,restinga seca,15205,pequeno_10k_50k,
4315552,RS,Sul,43,15552,Rio dos Índios,rio dos indios,2866,muito_pequeno_ate_10k,
4315602,RS,Sul,43,15602,Rio Grande,rio grande,198935,grande_acima_100k,
4315701,RS,Sul,43,15701,Rio Pardo,rio pardo,35641,pequeno_10k_50k,
4315750,RS,Sul,43,15750,Riozinho,riozinho,4574,muito_pequeno_ate_10k,
4315800,RS,Sul,43,15800,Roca Sales,roca sales,10646,pequeno_10k_50k,
4315909,RS,Sul,43,15909,Rodeio Bonito,rodeio bonito,6831,muito_pequeno_ate_10k,
4315958,RS,Sul,43,15958,Rolador,rolador,2330,muito_pequeno_ate_10k,
4316006,RS,Sul,43,16006,Rolante,rolante,21752,pequeno_10k_50k,
4316105,RS,Sul,43,16105,Ronda Alta,ronda alta,9969,muito_pequeno_ate_10k,
4316204,RS,Sul,43,16204,Rondinha,rondinha,5078,muito_pequeno_ate_10k,
4316303,RS,Sul,43,16303,Roque Gonzales,roque gonzales,6693,muito_pequeno_ate_10k,
4316402,RS,Sul,43,16402,Rosário do Sul,rosario do sul,37674,pequeno_10k_50k,
4316428,RS,Sul,43,16428,Sagrada Família,sagrada familia,2528,muito_pequeno_ate_10k,
4316436,RS,Sul,43,16436,Saldanha Marinho,saldanha marinho,2619,muito_pequeno_ate_10k,
4316451,RS,Sul,43,16451,Salto do Jacuí,salto do jacui,10357,pequeno_10k_50k,
4316477,RS,Sul,43,16477,Salvador das Missões,salvador das missoes,2955,muito_pequeno_ate_10k,
4316501,RS,Sul,43,16501,Salvador do Sul,salvador do sul,7184,muito_pequeno_ate_10k,
4316600,RS,Sul,43,16600,Sananduva,sananduva,16770,pequeno_10k_50k,
4316709,RS,Sul,43,16709,Santa Bárbara do Sul,santa barbara do sul,8269,muito_pequeno_ate_10k,
4316733,RS,Sul,43,16733,Santa Cecília do Sul,santa cecilia do sul,1710,muito_pequeno_ate_10k,
4316758,RS,Sul,43,16758,Santa Clara do Sul,santa clara do sul,7079,muito_pequeno_ate_10k,
4316808,RS,Sul,43,16808,Santa Cruz do Sul,santa cruz do sul,138270,grande_acima_100k,
4316907,RS,Sul,43,16907,Santa Maria,santa maria,282395,grande_acima_100k,
4316956,RS,Sul,43,16956,Santa Maria do Herval,santa maria do herval,6486,muito_pequeno_ate_10k,
4316972,RS,Sul,43,16972,Santa Margarida do Sul,santa margarida do sul,2661,muito_pequeno_ate_10k,
4317004,RS,Sul,43,17004,Santana da Boa Vista,santana da boa vista,7128,muito_pequeno_ate_10k,
4317103,RS,Sul,43,17103,Sant'Ana do Livramento,sant'ana do livramento,87329,medio_50k_100k,
4317202,RS,Sul,43,17202,Santa Rosa,santa rosa,79488,medio_50k_100k,
4317251,RS,Sul,43,17251,Santa Tereza,santa tereza,1529,muito_pequeno_ate_10k,
4317301,RS,Sul,43,17301,Santa Vitória do Palmar,santa vitoria do palmar,31965,pequeno_10k_50k,
4317400,RS,Sul,43,17400,Santiago,santiago,50336,medio_50k_100k,
4317509,RS,Sul,43,17509,Santo Ângelo,santo angelo,79146,medio_50k_100k,
4317558,RS,Sul,43,17558,Santo Antônio do Palma,santo antonio do palma,2134,muito_pequeno_ate_10k,
4317608,RS,Sul,43,17608,Santo Antônio da Patrulha,santo antonio da patrulha,44431,pequeno_10k_50k,
4317707,RS,Sul,43,17707,Santo Antônio das Missões,santo antonio das missoes,10485,pequeno_10k_50k,
4317756,RS,Sul,43,17756,Santo Antônio do Planalto,santo antonio do planalto,2138,muito_pequeno_ate_10k,
4317806,RS,Sul,43,17806,Santo Augusto,santo augusto,14196,pequeno_10k_50k,
4317905,RS,Sul,43,17905,Santo Cristo,santo cristo,15667,pequeno_10k_50k,
4317954,RS,Sul,43,17954,Santo Expedito do Sul,santo expedito do sul,2395,muito_pequeno_ate_10k,
4318002,RS,Sul,43,18002,São Borja,sao borja,61311,medio_50k_100k,
4318051,RS,Sul,43,18051,São Domingos do Sul,sao domingos do sul,2806,muito_pequeno_ate_10k,
4318101,RS,Sul,43,18101,São Francisco de Assis,sao francisco de assis,17934,pequeno_10k_50k,
4318200,RS,Sul,43,18200,São Francisco de Paula,sao francisco de paula,22388,pequeno_10k_50k,
4318309,RS,Sul,43,18309,São Gabriel,sao gabriel,60090,medio_50k_100k,
4318408,RS,Sul,43,18408,São Jerônimo,sao jeronimo,21412,pequeno_10k_50k,
4318424,RS,Sul,43,18424,São João da Urtiga,sao joao da urtiga,4547,muito_pequeno_ate_10k,
4318432,RS,Sul,43,18432,São João do Polêsine,sao joao do polesine,2708,muito_pequeno_ate_10k,
4318440,RS,Sul,43,18440,São Jorge,sao jorge,2976,muito_pequeno_ate_10k,
4318457,RS,Sul,43,18457,São José das Missões,sao jose das missoes,2399,muito_pequeno_ate_10k,
4318465,RS,Sul,43,18465,São José do Herval,sao jose do herval,1931,muito_pequeno_ate_10k,
4318481,RS,Sul,43,18481,São José do Hortêncio,sao jose do hortencio,4555,muito_pequeno_ate_10k,
4318499,RS,Sul,43,18499,São José do Inhacorá,sao jose do inhacora,2466,muito_pequeno_ate_10k,
4318507,RS,Sul,43,18507,São José do Norte,sao jose do norte,26248,pequeno_10k_50k,
4318606,RS,Sul,43,18606,São José do Ouro,sao jose do ouro,6978,muito_pequeno_ate_10k,
4318614,RS,Sul,43,18614,São José do Sul,sao jose do sul,2443,muito_pequeno_ate_10k,
4318622,RS,Sul,43,18622,São José dos Ausentes,sao jose dos ausentes,4295,muito_pequeno_ate_10k,
4318705,RS,Sul,43,18705,São Leopoldo,sao leopoldo,225737,grande_acima_100k,
4318804,RS,Sul,43,18804,São Lourenço do Sul,sao lourenco do sul,43278,pequeno_10k_50k,
4318903,RS,Sul,43,18903,São Luiz Gonzaga,sao luiz gonzaga,35865,pequeno_10k_50k,
4319000,RS,Sul,43,19000,São Marcos,sao marcos,21549,pequeno_10k_50k,
4319109,RS,Sul,43,19109,São Martinho,sao martinho,5587,muito_pequeno_ate_10k,
4319125,RS,Sul,43,19125,São Martinho da Serra,sao martinho da serra,2908,muito_pequeno_ate_10k,
4319158,RS,Sul,43,19158,São Miguel das Missões,sao miguel das missoes,7193,muito_pequeno_ate_10k,
4319208,RS,Sul,43,19208,São Nicolau,sao nicolau,5243,muito_pequeno_ate_10k,
4319307,RS,Sul,43,19307,São Paulo das Missões,sao paulo das missoes,5943,muito_pequeno_ate_10k,
4319356,RS,Sul,43,19356,São Pedro da Serra,sao pedro da serra,3618,muito_pequeno_ate_10k,
4319364,RS,Sul,43,19364,São Pedro das Missões,sao pedro das missoes,1790,muito_pequeno_ate_10k,
4319372,RS,Sul,43,19372,São Pedro do Butiá,sao pedro do butia,3142,muito_pequeno_ate_10k,
4319406,RS,Sul,43,19406,São Pedro do Sul,sao pedro do sul,15863,pequeno_10k_50k,
4319505,RS,Sul,43,19505,São Sebastião do Caí,sao sebastiao do cai,24898,pequeno_10k_50k,
4319604,RS,Sul,43,19604,São Sepé,sao sepe,21551,pequeno_10k_50k,
4319703,RS,Sul,43,19703,São Valentim,sao valentim,3320,muito_pequeno_ate_10k,
4319711,RS,Sul,43,19711,São Valentim do Sul,sao valentim do sul,2255,muito_pequeno_ate_10k,
4319737,RS,Sul,43,19737,São Valério do Sul,sao valerio do sul,2593,muito_pequeno_ate_10k,
4319752,RS,Sul,43,19752,São Vendelino,sao vendelino,2309,muito_pequeno_ate_10k,
4319802,RS,Sul,43,19802,São Vicente do Sul,sao vicente do sul,8257,muito_pequeno_ate_10k,
4319901,RS,Sul,43,19901,Sapiranga,sapiranga,77935,medio_50k_100k,
4320008,RS,Sul,43,20008,Sapucaia do Sul,sapucaia do sul,136572,grande_acima_100k,
4320107,RS,Sul,43,20107,Sarandi,sarandi,23374,pequeno_10k_50k,
4320206,RS,Sul,43,20206,Seberi,seberi,12325,pequeno_10k_50k,
4320230,RS,Sul,43,20230,Sede Nova,sede nova,2750,muito_pequeno_ate_10k,
4320263,RS,Sul,43,20263,Segredo,segredo,6098,muito_pequeno_ate_10k,
4320305,RS,Sul,43,20305,Selbach,selbach,5222,muito_pequeno_ate_10k,
4320321,RS,Sul,43,20321,Senador Salgado Filho,senador salgado filho,2725,muito_pequeno_ate_10k,
4320354,RS,Sul,43,20354,Sentinela do Sul,sentinela do sul,5424,muito_pequeno_ate_10k,
4320404,RS,Sul,43,20404,Serafina Corrêa,serafina correa,17407,pequeno_10k_50k,
4320453,RS,Sul,43,20453,Sério,serio,2089,muito_pequeno_ate_10k,
4320503,RS,Sul,43,20503,Sertão,sertao,5630,muito_pequeno_ate_10k,
4320552,RS,Sul,43,20552,Sertão Santana,sertao santana,5989,muito_pequeno_ate_10k,
4320578,RS,Sul,43,20578,Sete de Setembro,sete de setembro,1881,muito_pequeno_ate_10k,
4320602,RS,Sul,43,20602,Severiano de Almeida,severiano de almeida,3463,muito_pequeno_ate_10k,
4320651,RS,Sul,43,20651,Silveira Martins,silveira martins,2056,muito_pequeno_ate_10k,
4320677,RS,Sul,43,20677,Sinimbu,sinimbu,8685,muito_pequeno_ate_10k,
4320701,RS,Sul,43,20701,Sobradinho,sobradinho,14512,pequeno_10k_50k,
4320800,RS,Sul,43,20800,Soledade,soledade,30939,pequeno_10k_50k,
4320859,RS,Sul,43,20859,Tabaí,tabai,4569,muito_pequeno_ate_10k,
4320909,RS,Sul,43,20909,Tapejara,tapejara,25256,pequeno_10k_50k,
4321006,RS,Sul,43,21006,Tapera,tapera,10824,pequeno_10k_50k,
4321105,RS,Sul,43,21105,Tapes,tapes,14920,pequeno_10k_50k,
4321204,RS,Sul,43,21204,Taquara,taquara,54353,medio_50k_100k,
4321303,RS,Sul,43,21303,Taquari,taquari,25963,pequeno_10k_50k,
4321329,RS,Sul,43,21329,Taquaruçu do Sul,taquarucu do sul,3192,muito_pequeno_ate_10k,
4321352,RS,Sul,43,21352,Tavares,tavares,5319,muito_pequeno_ate_10k,
4321402,RS,Sul,43,21402,Tenente Portela,tenente portela,14820,pequeno_10k_50k,
4321436,RS,Sul,43,21436,Terra de Areia,terra de areia,10575,pequeno_10k_50k,
4321451,RS,Sul,43,21451,Teutônia,teutonia,34023,pequeno_10k_50k,
4321469,RS,Sul,43,21469,Tio Hugo,tio hugo,3358,muito_pequeno_ate_10k,
4321477,RS,Sul,43,21477,Tiradentes do Sul,tiradentes do sul,5188,muito_pequeno_ate_10k,
4321493,RS,Sul,43,21493,Toropi,toropi,2594,muito_pequeno_ate_10k,
4321501,RS,Sul,43,21501,Torres,torres,43344,pequeno_10k_50k,
4321600,RS,Sul,43,21600,Tramandaí,tramandai,56430,medio_50k_100k,
4321626,RS,Sul,43,21626,Travesseiro,travesseiro,2192,muito_pequeno_ate_10k,
4321634,RS,Sul,43,21634,Três Arroios,tres arroios,2636,muito_pequeno_ate_10k,
4321667,RS,Sul,43,21667,Três Cachoeiras,tres cachoeiras,11224,pequeno_10k_50k,
4321709,RS,Sul,43,21709,Três Coroas,tres coroas,24428,pequeno_10k_50k,
4321808,RS,Sul,43,21808,Três de Maio,tres de maio,25466,pequeno_10k_50k,
4321832,RS,Sul,43,21832,Três Forquilhas,tres forquilhas,2813,muito_pequeno_ate_10k,
4321857,RS,Sul,43,21857,Três Palmeiras,tres palmeiras,4829,muito_pequeno_ate_10k,
4321907,RS,Sul,43,21907,Três Passos,tres passos,26304,pequeno_10k_50k,
4321956,RS,Sul,43,21956,Trindade do Sul,trindade do sul,7785,muito_pequeno_ate_10k,
4322004,RS,Sul,43,22004,Triunfo,triunfo,28435,pequeno_10k_50k,
4322103,RS,Sul,43,22103,Tucunduva,tucunduva,5646,muito_pequeno_ate_10k,
4322152,RS,Sul,43,22152,Tunas,tunas,3732,muito_pequeno_ate_10k,
4322186,RS,Sul,43,22186,Tupanci do Sul,tupanci do sul,1396,muito_pequeno_ate_10k,
4322202,RS,Sul,43,22202,Tupanciretã,tupancireta,20324,pequeno_10k_50k,
4322251,RS,Sul,43,22251,Tupandi,tupandi,5172,muito_pequeno_ate_10k,
4322301,RS,Sul,43,22301,Tuparendi,tuparendi,8535,muito_pequeno_ate_10k,
4322327,RS,Sul,43,22327,Turuçu,turucu,3488,muito_pequeno_ate_10k,
4322343,RS,Sul,43,22343,Ubiretama,ubiretama,2025,muito_pequeno_ate_10k,
4322350,RS,Sul,43,22350,União da Serra,uniao da serra,1183,muito_pequeno_ate_10k,
4322376,RS,Sul,43,22376,Unistalda,unistalda,2047,muito_pequeno_ate_10k,
4322400,RS,Sul,43,22400,Uruguaiana,uruguaiana,120819,grande_acima_100k,
4322509,RS,Sul,43,22509,Vacaria,vacaria,66146,medio_50k_100k,
4322525,RS,Sul,43,22525,Vale Verde,vale verde,3213,muito_pequeno_ate_10k,
4322533,RS,Sul,43,22533,Vale do Sol,vale do sol,10069,pequeno_10k_50k,
4322541,RS,Sul,43,22541,Vale Real,vale real,6223,muito_pequeno_ate_10k,
4322558,RS,Sul,43,22558,Vanini,vanini,2047,muito_pequeno_ate_10k,
4322608,RS,Sul,43,22608,Venâncio Aires,venancio aires,70842,medio_50k_100k,
4322707,RS,Sul,43,22707,Vera Cruz,vera cruz,27670,pequeno_10k_50k,
4322806,RS,Sul,43,22806,Veranópolis,veranopolis,24554,pequeno_10k_50k,
4322855,RS,Sul,43,22855,Vespasiano Corrêa,vespasiano correa,1851,muito_pequeno_ate_10k,
4322905,RS,Sul,43,22905,Viadutos,viadutos,4847,muito_pequeno_ate_10k,
4323002,RS,Sul,43,23002,Viamão,viamao,231996,grande_acima_100k,
4323101,RS,Sul,43,23101,Vicente Dutra,vicente dutra,4741,muito_pequeno_ate_10k,
4323200,RS,Sul,43,23200,Victor Graeff,victor graeff,2829,muito_pequeno_ate_10k,
4323309,RS,Sul,43,23309,Vila Flores,vila flores,3741,muito_pequeno_ate_10k,
4323358,RS,Sul,43,23358,Vila Lângaro,vila langaro,2121,muito_pequeno_ate_10k,
4323408,RS,Sul,43,23408,Vila Maria,vila maria,4515,muito_pequeno_ate_10k,
4323457,RS,Sul,43,23457,Vila Nova do Sul,vila nova do sul,3932,muito_pequeno_ate_10k,
4323507,RS,Sul,43,23507,Vista Alegre,vista alegre,2710,muito_pequeno_ate_10k,
4323606,RS,Sul,43,23606,Vista Alegre do Prata,vista alegre do prata,1624,muito_pequeno_ate_10k,
4323705,RS,Sul,43,23705,Vista Gaúcha,vista gaucha,2843,muito_pequeno_ate_10k,
4323754,RS,Sul,43,23754,Vitória das Missões,vitoria das missoes,3316,muito_pequeno_ate_10k,
4323770,RS,Sul,43,23770,Westfália,westfalia,3223,muito_pequeno_ate_10k,
4323804,RS,Sul,43,23804,Xangri-lá,xangri-la,16949,pequeno_10k_50k,
5000203,MS,Centro-Oeste,50,00203,Água Clara,agua clara,17901,pequeno_10k_50k,
5000252,MS,Centro-Oeste,50,00252,Alcinópolis,alcinopolis,4649,muito_pequeno_ate_10k,
5000609,MS,Centro-Oeste,50,00609,Amambai,amambai,41751,pequeno_10k_50k,
5000708,MS,Centro-Oeste,50,00708,Anastácio,anastacio,24781,pequeno_10k_50k,
